"AreaCode","AreaName","CategoryAttribute","Denominator","Factor","HighestPriorityNotificationType","IndicatorCode","IndicatorName","IndicatorShortName","LowerConfidenceLimit","MetricCategoryName","MetricCategoryTypeName","NotificationCount","Numerator","TimePeriodName","UpperConfidenceLimit","Value","ValueNote"
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board","Persons",38165,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",76.4,"Persons","Sex",0,29320,"To September 2022",77.24,76.82,NA
"E54000018","NHS Coventry and Warwickshire Integrated Care Board","Persons",43120,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.1,"Persons","Sex",0,34700,"To September 2022",80.85,80.48,NA
"E54000058","NHS Derby and Derbyshire Integrated Care Board","Persons",52575,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.92,"Persons","Sex",0,43240,"To September 2022",82.57,82.25,NA
"E54000037","NHS Devon Integrated Care Board","Persons",61045,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.63,"Persons","Sex",0,48800,"To September 2022",80.26,79.95,NA
"E54000041","NHS Dorset Integrated Care Board","Persons",42120,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.1,"Persons","Sex",0,33060,"To September 2022",78.88,78.49,NA
"E54000034","NHS Frimley Integrated Care Board","Persons",29815,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.85,"Persons","Sex",0,23945,"To September 2022",80.75,80.31,NA
"E54000043","NHS Gloucestershire Integrated Care Board","Persons",30915,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.31,"Persons","Sex",0,24660,"To September 2022",80.2,79.76,NA
"E54000057","NHS Greater Manchester Integrated Care Board","Persons",138190,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.09,"Persons","Sex",0,115100,"To September 2022",83.49,83.29,NA
"E54000042","Nhs Hampshire And Isle Of Wight Integrated Care Board","Persons",86705,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.53,"Persons","Sex",0,68330,"To September 2022",79.08,78.81,NA
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board","Persons",43845,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.73,"Persons","Sex",0,34685,"To September 2022",79.48,79.11,NA
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Persons",58585,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.67,"Persons","Sex",0,48030,"To September 2022",82.29,81.98,NA
"E54000051","NHS Humber and North Yorkshire Integrated Care Board","Persons",93100,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.53,"Persons","Sex",0,75215,"To September 2022",81.04,80.79,NA
"E54000032","NHS Kent and Medway Integrated Care Board","Persons",85575,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.58,"Persons","Sex",0,68330,"To September 2022",80.11,79.85,NA
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board","Persons",102100,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.97,"Persons","Sex",0,82920,"To September 2022",81.45,81.21,NA
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","Persons",43905,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.46,"Persons","Sex",0,36800,"To September 2022",84.15,83.81,NA
"E54000013","NHS Lincolnshire Integrated Care Board","Persons",39720,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.04,"Persons","Sex",0,32735,"To September 2022",82.79,82.42,NA
"E54000026","NHS Mid and South Essex Integrated Care Board","Persons",44035,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.87,"Persons","Sex",0,36210,"To September 2022",82.58,82.23,NA
"E54000022","Nhs Norfolk And Waveney Integrated Care Board","Persons",52240,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.34,"Persons","Sex",0,41625,"To September 2022",80.03,79.69,NA
"E54000028","NHS North Central London Integrated Care Board","Persons",46200,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.46,"Persons","Sex",0,37340,"To September 2022",81.18,80.82,NA
"E54000050","NHS North East and North Cumbria Integrated Care Board","Persons",178865,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.14,"Persons","Sex",0,150795,"To September 2022",84.47,84.3,NA
"E54000029","NHS North East London Integrated Care Board","Persons",59755,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.11,"Persons","Sex",0,50435,"To September 2022",84.69,84.41,NA
"E54000027","NHS North West London Integrated Care Board","Persons",74765,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.15,"Persons","Sex",0,60885,"To September 2022",81.71,81.43,NA
"E54000059","NHS Northamptonshire Integrated Care Board","Persons",30460,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.81,"Persons","Sex",0,25350,"To September 2022",83.65,83.23,NA
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","Persons",50910,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.14,"Persons","Sex",0,42495,"To September 2022",83.79,83.47,NA
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board","Persons",29245,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.79,"Persons","Sex",0,23760,"To September 2022",81.68,81.24,NA
"E54000038","NHS Somerset Integrated Care Board","Persons",34800,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.11,"Persons","Sex",0,27330,"To September 2022",78.97,78.54,NA
"E54000030","NHS South East London Integrated Care Board","Persons",56640,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.92,"Persons","Sex",0,44895,"To September 2022",79.59,79.26,NA
"E54000031","NHS South West London Integrated Care Board","Persons",48110,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.41,"Persons","Sex",0,38380,"To September 2022",80.13,79.78,NA
"E54000061","NHS South Yorkshire Integrated Care Board","Persons",70660,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.53,"Persons","Sex",0,59920,"To September 2022",85.06,84.8,NA
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","Persons",58030,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.12,"Persons","Sex",0,47835,"To September 2022",82.74,82.43,NA
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Persons",47885,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.41,"Persons","Sex",0,39625,"To September 2022",83.08,82.75,NA
"E54000052","NHS Surrey Heartlands Integrated Care Board","Persons",41135,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",77.74,"Persons","Sex",0,32145,"To September 2022",78.53,78.14,NA
"E54000053","NHS Sussex Integrated Care Board","Persons",82375,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",77.95,"Persons","Sex",0,64440,"To September 2022",78.51,78.23,NA
"E54000054","NHS West Yorkshire Integrated Care Board","Persons",108565,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.42,"Persons","Sex",0,90805,"To September 2022",83.86,83.64,NA
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Persons",40025,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",72.4,"Persons","Sex",0,29150,"To December 2022",73.27,72.83,NA
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Persons",34070,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.98,"Persons","Sex",0,28405,"To December 2022",83.77,83.38,NA
"E54000055","NHS Birmingham and Solihull Integrated Care Board","Persons",55710,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.63,"Persons","Sex",0,46760,"To December 2022",84.23,83.93,NA
"E54000062","NHS Black Country Integrated Care Board","Persons",61325,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.83,"Persons","Sex",0,51590,"To December 2022",84.41,84.13,NA
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Persons",43170,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.5,"Persons","Sex",0,34915,"To December 2022",81.25,80.88,NA
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Persons",70805,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.26,"Persons","Sex",0,57035,"To December 2022",80.84,80.55,NA
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","Persons",33290,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.07,"Persons","Sex",0,27130,"To December 2022",81.9,81.49,NA
"E54000008","NHS Cheshire and Merseyside Integrated Care Board","Persons",139105,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.02,"Persons","Sex",0,112995,"To December 2022",81.43,81.23,NA
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board","Persons",36705,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",77.85,"Persons","Sex",0,28730,"To December 2022",78.7,78.28,NA
"E54000018","NHS Coventry and Warwickshire Integrated Care Board","Persons",41775,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.18,"Persons","Sex",0,33655,"To December 2022",80.94,80.56,NA
"E54000058","NHS Derby and Derbyshire Integrated Care Board","Persons",52330,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.05,"Persons","Sex",0,43110,"To December 2022",82.7,82.38,NA
"E54000037","NHS Devon Integrated Care Board","Persons",60265,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.77,"Persons","Sex",0,48265,"To December 2022",80.41,80.09,NA
"E54000041","NHS Dorset Integrated Care Board","Persons",42085,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.39,"Persons","Sex",0,33160,"To December 2022",79.17,78.79,NA
"E54000034","NHS Frimley Integrated Care Board","Persons",29510,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.92,"Persons","Sex",0,23720,"To December 2022",80.83,80.38,NA
"E54000043","NHS Gloucestershire Integrated Care Board","Persons",30900,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.75,"Persons","Sex",0,24780,"To December 2022",80.64,80.2,NA
"E54000057","NHS Greater Manchester Integrated Care Board","Persons",133210,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.16,"Persons","Sex",0,111040,"To December 2022",83.56,83.36,NA
"E54000042","Nhs Hampshire And Isle Of Wight Integrated Care Board","Persons",87085,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.63,"Persons","Sex",0,68710,"To December 2022",79.17,78.9,NA
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board","Persons",40965,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.45,"Persons","Sex",0,32705,"To December 2022",80.23,79.84,NA
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Persons",58505,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.64,"Persons","Sex",0,47945,"To December 2022",82.26,81.95,NA
"E54000051","NHS Humber and North Yorkshire Integrated Care Board","Persons",92720,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.77,"Persons","Sex",0,75130,"To December 2022",81.28,81.03,NA
"E54000032","NHS Kent and Medway Integrated Care Board","Persons",85040,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.76,"Persons","Sex",0,68055,"To December 2022",80.29,80.03,NA
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board","Persons",96650,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.15,"Persons","Sex",0,78675,"To December 2022",81.64,81.4,NA
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","Persons",44435,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.62,"Persons","Sex",0,37310,"To December 2022",84.3,83.96,NA
"E54000013","NHS Lincolnshire Integrated Care Board","Persons",38695,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.45,"Persons","Sex",0,32050,"To December 2022",83.2,82.83,NA
"E54000026","NHS Mid and South Essex Integrated Care Board","Persons",43880,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.04,"Persons","Sex",0,36155,"To December 2022",82.75,82.4,NA
"E54000022","Nhs Norfolk And Waveney Integrated Care Board","Persons",52395,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.38,"Persons","Sex",0,41775,"To December 2022",80.07,79.73,NA
"E54000028","NHS North Central London Integrated Care Board","Persons",46030,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.52,"Persons","Sex",0,37230,"To December 2022",81.23,80.88,NA
"E54000050","NHS North East and North Cumbria Integrated Care Board","Persons",178705,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.4,"Persons","Sex",0,151120,"To December 2022",84.73,84.57,NA
"E54000029","NHS North East London Integrated Care Board","Persons",58805,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.77,"Persons","Sex",0,50020,"To December 2022",85.34,85.06,NA
"E54000027","NHS North West London Integrated Care Board","Persons",75740,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.36,"Persons","Sex",0,61835,"To December 2022",81.92,81.64,NA
"E54000059","NHS Northamptonshire Integrated Care Board","Persons",30885,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.02,"Persons","Sex",0,25775,"To December 2022",83.85,83.44,NA
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","Persons",50820,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.29,"Persons","Sex",0,42490,"To December 2022",83.93,83.61,NA
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board","Persons",29285,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.13,"Persons","Sex",0,23890,"To December 2022",82.01,81.58,NA
"E54000038","NHS Somerset Integrated Care Board","Persons",33775,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.34,"Persons","Sex",0,26610,"To December 2022",79.21,78.78,NA
"E54000030","NHS South East London Integrated Care Board","Persons",56610,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.07,"Persons","Sex",0,44950,"To December 2022",79.74,79.41,NA
"E54000031","NHS South West London Integrated Care Board","Persons",48250,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.51,"Persons","Sex",0,38540,"To December 2022",80.23,79.87,NA
"E54000061","NHS South Yorkshire Integrated Care Board","Persons",70465,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.72,"Persons","Sex",0,59885,"To December 2022",85.25,84.98,NA
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","Persons",56600,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.58,"Persons","Sex",0,46915,"To December 2022",83.2,82.89,NA
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Persons",48495,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.44,"Persons","Sex",0,40145,"To December 2022",83.11,82.78,NA
"E54000052","NHS Surrey Heartlands Integrated Care Board","Persons",41610,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",77.76,"Persons","Sex",0,32525,"To December 2022",78.56,78.16,NA
"E54000053","NHS Sussex Integrated Care Board","Persons",85055,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.23,"Persons","Sex",0,66770,"To December 2022",78.78,78.5,NA
"E54000054","NHS West Yorkshire Integrated Care Board","Persons",108350,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.67,"Persons","Sex",0,90890,"To December 2022",84.1,83.89,NA
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Persons",40020,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",72.34,"Persons","Sex",0,29125,"To March 2023",73.21,72.78,NA
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Persons",33985,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.9,"Persons","Sex",0,28645,"To March 2023",84.67,84.29,NA
"E54000055","NHS Birmingham and Solihull Integrated Care Board","Persons",55250,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.27,"Persons","Sex",0,46725,"To March 2023",84.87,84.57,NA
"E54000062","NHS Black Country Integrated Care Board","Persons",61465,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.54,"Persons","Sex",0,52135,"To March 2023",85.1,84.82,NA
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Persons",44100,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.16,"Persons","Sex",0,35950,"To March 2023",81.88,81.52,NA
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Persons",71940,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.74,"Persons","Sex",0,58290,"To March 2023",81.31,81.03,NA
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","Persons",30970,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.17,"Persons","Sex",0,25275,"To March 2023",82.03,81.6,NA
"E54000008","NHS Cheshire and Merseyside Integrated Care Board","Persons",141830,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.61,"Persons","Sex",0,116030,"To March 2023",82.01,81.81,NA
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board","Persons",37470,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.72,"Persons","Sex",0,29650,"To March 2023",79.54,79.14,NA
"E54000018","NHS Coventry and Warwickshire Integrated Care Board","Persons",43540,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.74,"Persons","Sex",0,35315,"To March 2023",81.48,81.11,NA
"E54000058","NHS Derby and Derbyshire Integrated Care Board","Persons",52295,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.59,"Persons","Sex",0,43365,"To March 2023",83.24,82.92,NA
"E54000037","NHS Devon Integrated Care Board","Persons",60550,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.28,"Persons","Sex",0,48800,"To March 2023",80.91,80.6,NA
"E54000041","NHS Dorset Integrated Care Board","Persons",42025,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.95,"Persons","Sex",0,33340,"To March 2023",79.72,79.34,NA
"E54000034","NHS Frimley Integrated Care Board","Persons",30950,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.63,"Persons","Sex",0,25090,"To March 2023",81.5,81.07,NA
